filename,detected,actual,error
SIMCEPImages_C12_C48_F7_s02_w2.TIF,62,12,50
SIMCEPImages_C12_C48_F7_s03_w2.TIF,67,12,55
SIMCEPImages_C12_C48_F7_s04_w2.TIF,65,12,53
SIMCEPImages_C12_C48_F7_s05_w2.TIF,72,12,60
SIMCEPImages_C12_C48_F7_s06_w2.TIF,70,12,58
SIMCEPImages_C12_C48_F7_s07_w2.TIF,66,12,54
SIMCEPImages_C12_C48_F7_s08_w2.TIF,55,12,43
SIMCEPImages_C12_C48_F7_s09_w2.TIF,62,12,50
SIMCEPImages_C12_C48_F7_s10_w2.TIF,72,12,60
SIMCEPImages_C12_C48_F7_s11_w2.TIF,48,12,36
SIMCEPImages_C12_C48_F7_s12_w2.TIF,67,12,55
SIMCEPImages_C12_C48_F7_s13_w2.TIF,73,12,61
SIMCEPImages_C12_C48_F7_s14_w2.TIF,65,12,53
SIMCEPImages_C12_C48_F7_s15_w2.TIF,67,12,55
SIMCEPImages_C12_C48_F7_s16_w2.TIF,66,12,54
SIMCEPImages_C12_C48_F7_s17_w2.TIF,62,12,50
SIMCEPImages_C12_C48_F7_s18_w2.TIF,70,12,58
SIMCEPImages_C12_C48_F7_s19_w2.TIF,63,12,51
SIMCEPImages_C12_C48_F7_s20_w2.TIF,58,12,46
SIMCEPImages_C12_C48_F7_s21_w2.TIF,68,12,56
SIMCEPImages_C12_C48_F7_s22_w2.TIF,73,12,61
SIMCEPImages_C12_C48_F7_s23_w2.TIF,68,12,56
SIMCEPImages_C12_C48_F7_s24_w2.TIF,65,12,53
SIMCEPImages_C12_C48_F7_s25_w2.TIF,56,12,44
SIMCEPImages_C13_C53_F7_s01_w2.TIF,68,13,55
SIMCEPImages_C13_C53_F7_s02_w2.TIF,83,13,70
SIMCEPImages_C13_C53_F7_s03_w2.TIF,70,13,57
SIMCEPImages_C13_C53_F7_s04_w2.TIF,78,13,65
SIMCEPImages_C13_C53_F7_s05_w2.TIF,80,13,67
SIMCEPImages_C13_C53_F7_s06_w2.TIF,69,13,56
SIMCEPImages_C13_C53_F7_s07_w2.TIF,60,13,47
SIMCEPImages_C13_C53_F7_s08_w2.TIF,62,13,49
SIMCEPImages_C13_C53_F7_s09_w2.TIF,64,13,51
SIMCEPImages_C13_C53_F7_s10_w2.TIF,72,13,59
SIMCEPImages_C13_C53_F7_s11_w2.TIF,82,13,69
SIMCEPImages_C13_C53_F7_s12_w2.TIF,72,13,59
SIMCEPImages_C13_C53_F7_s13_w2.TIF,63,13,50
SIMCEPImages_C13_C53_F7_s14_w2.TIF,69,13,56
SIMCEPImages_C13_C53_F7_s15_w2.TIF,64,13,51
SIMCEPImages_C13_C53_F7_s16_w2.TIF,69,13,56
SIMCEPImages_C13_C53_F7_s17_w2.TIF,76,13,63
SIMCEPImages_C13_C53_F7_s18_w2.TIF,82,13,69
SIMCEPImages_C13_C53_F7_s19_w2.TIF,63,13,50
SIMCEPImages_C13_C53_F7_s20_w2.TIF,69,13,56
SIMCEPImages_C13_C53_F7_s21_w2.TIF,75,13,62
SIMCEPImages_C13_C53_F7_s22_w2.TIF,64,13,51
SIMCEPImages_C13_C53_F7_s23_w2.TIF,78,13,65
SIMCEPImages_C13_C53_F7_s24_w2.TIF,67,13,54
SIMCEPImages_C13_C53_F7_s25_w2.TIF,71,13,58
SIMCEPImages_C14_C57_F7_s01_w2.TIF,69,14,55
SIMCEPImages_C14_C57_F7_s02_w2.TIF,89,14,75
SIMCEPImages_C14_C57_F7_s03_w2.TIF,67,14,53
SIMCEPImages_C14_C57_F7_s04_w2.TIF,64,14,50
SIMCEPImages_C14_C57_F7_s05_w2.TIF,76,14,62
SIMCEPImages_C14_C57_F7_s06_w2.TIF,77,14,63
SIMCEPImages_C14_C57_F7_s07_w2.TIF,66,14,52
SIMCEPImages_C14_C57_F7_s08_w2.TIF,85,14,71
SIMCEPImages_C14_C57_F7_s09_w2.TIF,69,14,55
SIMCEPImages_C14_C57_F7_s10_w2.TIF,75,14,61
SIMCEPImages_C14_C57_F7_s11_w2.TIF,77,14,63
SIMCEPImages_C14_C57_F7_s12_w2.TIF,70,14,56
SIMCEPImages_C14_C57_F7_s13_w2.TIF,59,14,45
SIMCEPImages_C14_C57_F7_s14_w2.TIF,66,14,52
SIMCEPImages_C14_C57_F7_s15_w2.TIF,58,14,44
SIMCEPImages_C14_C57_F7_s16_w2.TIF,83,14,69
SIMCEPImages_C14_C57_F7_s17_w2.TIF,71,14,57
SIMCEPImages_C14_C57_F7_s18_w2.TIF,72,14,58
SIMCEPImages_C14_C57_F7_s19_w2.TIF,76,14,62
SIMCEPImages_C14_C57_F7_s20_w2.TIF,77,14,63
SIMCEPImages_C14_C57_F7_s21_w2.TIF,84,14,70
SIMCEPImages_C14_C57_F7_s22_w2.TIF,75,14,61
SIMCEPImages_C14_C57_F7_s23_w2.TIF,77,14,63
SIMCEPImages_C14_C57_F7_s24_w2.TIF,82,14,68
SIMCEPImages_C14_C57_F7_s25_w2.TIF,71,14,57
SIMCEPImages_C15_C61_F7_s01_w2.TIF,79,15,64
SIMCEPImages_C15_C61_F7_s02_w2.TIF,85,15,70
SIMCEPImages_C15_C61_F7_s03_w2.TIF,74,15,59
SIMCEPImages_C15_C61_F7_s04_w2.TIF,95,15,80
SIMCEPImages_C15_C61_F7_s05_w2.TIF,66,15,51
SIMCEPImages_C15_C61_F7_s06_w2.TIF,79,15,64
SIMCEPImages_C15_C61_F7_s07_w2.TIF,73,15,58
SIMCEPImages_C15_C61_F7_s08_w2.TIF,84,15,69
SIMCEPImages_C15_C61_F7_s09_w2.TIF,85,15,70
SIMCEPImages_C15_C61_F7_s10_w2.TIF,88,15,73
SIMCEPImages_C15_C61_F7_s11_w2.TIF,73,15,58
SIMCEPImages_C15_C61_F7_s12_w2.TIF,79,15,64
SIMCEPImages_C15_C61_F7_s13_w2.TIF,78,15,63
SIMCEPImages_C15_C61_F7_s14_w2.TIF,89,15,74
SIMCEPImages_C15_C61_F7_s15_w2.TIF,85,15,70
SIMCEPImages_C15_C61_F7_s16_w2.TIF,90,15,75
SIMCEPImages_C15_C61_F7_s17_w2.TIF,74,15,59
SIMCEPImages_C15_C61_F7_s18_w2.TIF,100,15,85
SIMCEPImages_C15_C61_F7_s19_w2.TIF,91,15,76
SIMCEPImages_C15_C61_F7_s20_w2.TIF,74,15,59
SIMCEPImages_C15_C61_F7_s21_w2.TIF,80,15,65
SIMCEPImages_C15_C61_F7_s22_w2.TIF,86,15,71
SIMCEPImages_C15_C61_F7_s23_w2.TIF,69,15,54
SIMCEPImages_C15_C61_F7_s24_w2.TIF,76,15,61
SIMCEPImages_C15_C61_F7_s25_w2.TIF,88,15,73
SIMCEPImages_C16_C66_F7_s01_w2.TIF,83,16,67
SIMCEPImages_C16_C66_F7_s02_w2.TIF,84,16,68
SIMCEPImages_C16_C66_F7_s03_w2.TIF,83,16,67
SIMCEPImages_C16_C66_F7_s04_w2.TIF,77,16,61
SIMCEPImages_C16_C66_F7_s05_w2.TIF,83,16,67
SIMCEPImages_C16_C66_F7_s06_w2.TIF,74,16,58
SIMCEPImages_C16_C66_F7_s07_w2.TIF,79,16,63
SIMCEPImages_C16_C66_F7_s08_w2.TIF,83,16,67
SIMCEPImages_C16_C66_F7_s09_w2.TIF,86,16,70
SIMCEPImages_C16_C66_F7_s10_w2.TIF,101,16,85
SIMCEPImages_C16_C66_F7_s11_w2.TIF,75,16,59
SIMCEPImages_C16_C66_F7_s12_w2.TIF,80,16,64
SIMCEPImages_C16_C66_F7_s13_w2.TIF,73,16,57
SIMCEPImages_C16_C66_F7_s14_w2.TIF,85,16,69
SIMCEPImages_C16_C66_F7_s15_w2.TIF,77,16,61
SIMCEPImages_C16_C66_F7_s16_w2.TIF,83,16,67
SIMCEPImages_C16_C66_F7_s17_w2.TIF,94,16,78
SIMCEPImages_C16_C66_F7_s18_w2.TIF,89,16,73
SIMCEPImages_C16_C66_F7_s19_w2.TIF,78,16,62
SIMCEPImages_C16_C66_F7_s20_w2.TIF,83,16,67
SIMCEPImages_C16_C66_F7_s21_w2.TIF,102,16,86
SIMCEPImages_C16_C66_F7_s22_w2.TIF,78,16,62
SIMCEPImages_C16_C66_F7_s23_w2.TIF,95,16,79
SIMCEPImages_C16_C66_F7_s24_w2.TIF,73,16,57
SIMCEPImages_C16_C66_F7_s25_w2.TIF,73,16,57
SIMCEPImages_C17_C70_F7_s01_w2.TIF,86,17,69
SIMCEPImages_C17_C70_F7_s02_w2.TIF,84,17,67
SIMCEPImages_C17_C70_F7_s03_w2.TIF,81,17,64
SIMCEPImages_C17_C70_F7_s04_w2.TIF,97,17,80
SIMCEPImages_C17_C70_F7_s05_w2.TIF,98,17,81
SIMCEPImages_C17_C70_F7_s06_w2.TIF,92,17,75
SIMCEPImages_C17_C70_F7_s07_w2.TIF,85,17,68
SIMCEPImages_C17_C70_F7_s08_w2.TIF,91,17,74
SIMCEPImages_C17_C70_F7_s09_w2.TIF,90,17,73
SIMCEPImages_C17_C70_F7_s10_w2.TIF,81,17,64
SIMCEPImages_C17_C70_F7_s11_w2.TIF,79,17,62
SIMCEPImages_C17_C70_F7_s12_w2.TIF,109,17,92
SIMCEPImages_C17_C70_F7_s13_w2.TIF,78,17,61
SIMCEPImages_C17_C70_F7_s14_w2.TIF,69,17,52
SIMCEPImages_C17_C70_F7_s15_w2.TIF,99,17,82
SIMCEPImages_C17_C70_F7_s16_w2.TIF,90,17,73
SIMCEPImages_C17_C70_F7_s17_w2.TIF,117,17,100
SIMCEPImages_C17_C70_F7_s18_w2.TIF,86,17,69
SIMCEPImages_C17_C70_F7_s19_w2.TIF,95,17,78
SIMCEPImages_C17_C70_F7_s20_w2.TIF,98,17,81
SIMCEPImages_C17_C70_F7_s21_w2.TIF,91,17,74
SIMCEPImages_C17_C70_F7_s22_w2.TIF,88,17,71
SIMCEPImages_C17_C70_F7_s23_w2.TIF,99,17,82
SIMCEPImages_C17_C70_F7_s24_w2.TIF,88,17,71
SIMCEPImages_C17_C70_F7_s25_w2.TIF,88,17,71
SIMCEPImages_C18_C74_F7_s01_w2.TIF,91,18,73
SIMCEPImages_C18_C74_F7_s02_w2.TIF,93,18,75
SIMCEPImages_C18_C74_F7_s03_w2.TIF,103,18,85
SIMCEPImages_C18_C74_F7_s04_w2.TIF,80,18,62
SIMCEPImages_C18_C74_F7_s05_w2.TIF,78,18,60
SIMCEPImages_C18_C74_F7_s06_w2.TIF,86,18,68
SIMCEPImages_C18_C74_F7_s07_w2.TIF,91,18,73
SIMCEPImages_C18_C74_F7_s08_w2.TIF,101,18,83
SIMCEPImages_C18_C74_F7_s09_w2.TIF,97,18,79
SIMCEPImages_C18_C74_F7_s10_w2.TIF,98,18,80
SIMCEPImages_C18_C74_F7_s11_w2.TIF,97,18,79
SIMCEPImages_C18_C74_F7_s12_w2.TIF,96,18,78
SIMCEPImages_C18_C74_F7_s13_w2.TIF,99,18,81
SIMCEPImages_C18_C74_F7_s14_w2.TIF,93,18,75
SIMCEPImages_C18_C74_F7_s15_w2.TIF,89,18,71
SIMCEPImages_C18_C74_F7_s16_w2.TIF,94,18,76
SIMCEPImages_C18_C74_F7_s17_w2.TIF,106,18,88
SIMCEPImages_C18_C74_F7_s18_w2.TIF,70,18,52
SIMCEPImages_C18_C74_F7_s19_w2.TIF,92,18,74
SIMCEPImages_C18_C74_F7_s20_w2.TIF,116,18,98
SIMCEPImages_C18_C74_F7_s21_w2.TIF,82,18,64
SIMCEPImages_C18_C74_F7_s22_w2.TIF,91,18,73
SIMCEPImages_C18_C74_F7_s23_w2.TIF,85,18,67
SIMCEPImages_C18_C74_F7_s24_w2.TIF,77,18,59
SIMCEPImages_C18_C74_F7_s25_w2.TIF,95,18,77
SIMCEPImages_C19_C78_F7_s01_w2.TIF,80,19,61
SIMCEPImages_C19_C78_F7_s02_w2.TIF,88,19,69
SIMCEPImages_C19_C78_F7_s03_w2.TIF,95,19,76
SIMCEPImages_C19_C78_F7_s04_w2.TIF,97,19,78
SIMCEPImages_C19_C78_F7_s05_w2.TIF,95,19,76
SIMCEPImages_C19_C78_F7_s06_w2.TIF,78,19,59
SIMCEPImages_C19_C78_F7_s07_w2.TIF,99,19,80
SIMCEPImages_C19_C78_F7_s08_w2.TIF,82,19,63
SIMCEPImages_C19_C78_F7_s09_w2.TIF,103,19,84
SIMCEPImages_C19_C78_F7_s10_w2.TIF,99,19,80
SIMCEPImages_C19_C78_F7_s11_w2.TIF,108,19,89
SIMCEPImages_C19_C78_F7_s12_w2.TIF,105,19,86
SIMCEPImages_C19_C78_F7_s13_w2.TIF,93,19,74
SIMCEPImages_C19_C78_F7_s14_w2.TIF,122,19,103
SIMCEPImages_C19_C78_F7_s15_w2.TIF,102,19,83
SIMCEPImages_C19_C78_F7_s16_w2.TIF,81,19,62
SIMCEPImages_C19_C78_F7_s17_w2.TIF,95,19,76
SIMCEPImages_C19_C78_F7_s18_w2.TIF,91,19,72
SIMCEPImages_C19_C78_F7_s19_w2.TIF,101,19,82
SIMCEPImages_C19_C78_F7_s20_w2.TIF,82,19,63
SIMCEPImages_C19_C78_F7_s21_w2.TIF,84,19,65
SIMCEPImages_C19_C78_F7_s22_w2.TIF,119,19,100
SIMCEPImages_C19_C78_F7_s23_w2.TIF,95,19,76
SIMCEPImages_C19_C78_F7_s24_w2.TIF,84,19,65
SIMCEPImages_C19_C78_F7_s25_w2.TIF,97,19,78
SIMCEPImages_C20_C83_F7_s01_w2.TIF,91,20,71
SIMCEPImages_C20_C83_F7_s02_w2.TIF,100,20,80
SIMCEPImages_C20_C83_F7_s03_w2.TIF,99,20,79
SIMCEPImages_C20_C83_F7_s04_w2.TIF,90,20,70
SIMCEPImages_C20_C83_F7_s05_w2.TIF,113,20,93
SIMCEPImages_C20_C83_F7_s06_w2.TIF,88,20,68
SIMCEPImages_C20_C83_F7_s07_w2.TIF,104,20,84
SIMCEPImages_C20_C83_F7_s08_w2.TIF,92,20,72
SIMCEPImages_C20_C83_F7_s09_w2.TIF,107,20,87
SIMCEPImages_C20_C83_F7_s10_w2.TIF,97,20,77
SIMCEPImages_C20_C83_F7_s11_w2.TIF,90,20,70
SIMCEPImages_C20_C83_F7_s12_w2.TIF,88,20,68
SIMCEPImages_C20_C83_F7_s13_w2.TIF,90,20,70
SIMCEPImages_C20_C83_F7_s14_w2.TIF,102,20,82
SIMCEPImages_C20_C83_F7_s15_w2.TIF,93,20,73
SIMCEPImages_C20_C83_F7_s16_w2.TIF,97,20,77
SIMCEPImages_C20_C83_F7_s17_w2.TIF,111,20,91
SIMCEPImages_C20_C83_F7_s18_w2.TIF,84,20,64
SIMCEPImages_C20_C83_F7_s19_w2.TIF,103,20,83
SIMCEPImages_C20_C83_F7_s20_w2.TIF,94,20,74
SIMCEPImages_C20_C83_F7_s21_w2.TIF,92,20,72
SIMCEPImages_C20_C83_F7_s22_w2.TIF,95,20,75
SIMCEPImages_C20_C83_F7_s23_w2.TIF,96,20,76
SIMCEPImages_C20_C83_F7_s24_w2.TIF,110,20,90
SIMCEPImages_C20_C83_F7_s25_w2.TIF,93,20,73
SIMCEPImages_C21_C87_F7_s01_w2.TIF,118,21,97
SIMCEPImages_C21_C87_F7_s02_w2.TIF,99,21,78
SIMCEPImages_C21_C87_F7_s03_w2.TIF,103,21,82
SIMCEPImages_C21_C87_F7_s04_w2.TIF,100,21,79
SIMCEPImages_C21_C87_F7_s05_w2.TIF,102,21,81
SIMCEPImages_C21_C87_F7_s06_w2.TIF,101,21,80
SIMCEPImages_C21_C87_F7_s07_w2.TIF,104,21,83
SIMCEPImages_C21_C87_F7_s08_w2.TIF,107,21,86
SIMCEPImages_C21_C87_F7_s09_w2.TIF,103,21,82
SIMCEPImages_C21_C87_F7_s10_w2.TIF,99,21,78
SIMCEPImages_C21_C87_F7_s11_w2.TIF,126,21,105
SIMCEPImages_C21_C87_F7_s12_w2.TIF,119,21,98
SIMCEPImages_C21_C87_F7_s13_w2.TIF,104,21,83
SIMCEPImages_C21_C87_F7_s14_w2.TIF,116,21,95
SIMCEPImages_C21_C87_F7_s15_w2.TIF,100,21,79
SIMCEPImages_C21_C87_F7_s16_w2.TIF,114,21,93
SIMCEPImages_C21_C87_F7_s17_w2.TIF,87,21,66
SIMCEPImages_C21_C87_F7_s18_w2.TIF,97,21,76
SIMCEPImages_C21_C87_F7_s19_w2.TIF,99,21,78
SIMCEPImages_C21_C87_F7_s20_w2.TIF,97,21,76
SIMCEPImages_C21_C87_F7_s21_w2.TIF,109,21,88
SIMCEPImages_C21_C87_F7_s22_w2.TIF,85,21,64
SIMCEPImages_C21_C87_F7_s23_w2.TIF,108,21,87
SIMCEPImages_C21_C87_F7_s24_w2.TIF,98,21,77
SIMCEPImages_C21_C87_F7_s25_w2.TIF,120,21,99
SIMCEPImages_C22_C91_F7_s01_w2.TIF,127,22,105
SIMCEPImages_C22_C91_F7_s02_w2.TIF,136,22,114
SIMCEPImages_C22_C91_F7_s03_w2.TIF,108,22,86
SIMCEPImages_C22_C91_F7_s04_w2.TIF,106,22,84
SIMCEPImages_C22_C91_F7_s05_w2.TIF,103,22,81
SIMCEPImages_C22_C91_F7_s06_w2.TIF,105,22,83
SIMCEPImages_C22_C91_F7_s07_w2.TIF,118,22,96
SIMCEPImages_C22_C91_F7_s08_w2.TIF,107,22,85
SIMCEPImages_C22_C91_F7_s09_w2.TIF,106,22,84
SIMCEPImages_C22_C91_F7_s10_w2.TIF,98,22,76
SIMCEPImages_C22_C91_F7_s11_w2.TIF,106,22,84
SIMCEPImages_C22_C91_F7_s12_w2.TIF,97,22,75
SIMCEPImages_C22_C91_F7_s13_w2.TIF,106,22,84
SIMCEPImages_C22_C91_F7_s14_w2.TIF,123,22,101
SIMCEPImages_C22_C91_F7_s15_w2.TIF,109,22,87
SIMCEPImages_C22_C91_F7_s16_w2.TIF,99,22,77
SIMCEPImages_C22_C91_F7_s17_w2.TIF,101,22,79
SIMCEPImages_C22_C91_F7_s18_w2.TIF,100,22,78
SIMCEPImages_C22_C91_F7_s19_w2.TIF,126,22,104
SIMCEPImages_C22_C91_F7_s20_w2.TIF,96,22,74
SIMCEPImages_C22_C91_F7_s21_w2.TIF,102,22,80
SIMCEPImages_C22_C91_F7_s22_w2.TIF,95,22,73
SIMCEPImages_C22_C91_F7_s23_w2.TIF,128,22,106
SIMCEPImages_C22_C91_F7_s24_w2.TIF,123,22,101
SIMCEPImages_C22_C91_F7_s25_w2.TIF,95,22,73
SIMCEPImages_C23_C96_F7_s01_w2.TIF,123,23,100
SIMCEPImages_C23_C96_F7_s02_w2.TIF,111,23,88
SIMCEPImages_C23_C96_F7_s03_w2.TIF,103,23,80
SIMCEPImages_C23_C96_F7_s04_w2.TIF,129,23,106
SIMCEPImages_C23_C96_F7_s05_w2.TIF,117,23,94
SIMCEPImages_C23_C96_F7_s06_w2.TIF,107,23,84
SIMCEPImages_C23_C96_F7_s07_w2.TIF,130,23,107
SIMCEPImages_C23_C96_F7_s08_w2.TIF,128,23,105
SIMCEPImages_C23_C96_F7_s09_w2.TIF,96,23,73
SIMCEPImages_C23_C96_F7_s10_w2.TIF,127,23,104
SIMCEPImages_C23_C96_F7_s11_w2.TIF,83,23,60
SIMCEPImages_C23_C96_F7_s12_w2.TIF,100,23,77
SIMCEPImages_C23_C96_F7_s13_w2.TIF,124,23,101
SIMCEPImages_C23_C96_F7_s14_w2.TIF,94,23,71
SIMCEPImages_C23_C96_F7_s15_w2.TIF,100,23,77
SIMCEPImages_C23_C96_F7_s16_w2.TIF,97,23,74
SIMCEPImages_C23_C96_F7_s17_w2.TIF,118,23,95
SIMCEPImages_C23_C96_F7_s18_w2.TIF,102,23,79
SIMCEPImages_C23_C96_F7_s19_w2.TIF,113,23,90
SIMCEPImages_C23_C96_F7_s20_w2.TIF,90,23,67
SIMCEPImages_C23_C96_F7_s21_w2.TIF,118,23,95
SIMCEPImages_C23_C96_F7_s22_w2.TIF,111,23,88
SIMCEPImages_C23_C96_F7_s23_w2.TIF,126,23,103
SIMCEPImages_C23_C96_F7_s24_w2.TIF,117,23,94
SIMCEPImages_C23_C96_F7_s25_w2.TIF,118,23,95
SIMCEPImages_C24_C100_F7_s01_w2.TIF,109,24,85
SIMCEPImages_C24_C100_F7_s02_w2.TIF,98,24,74
SIMCEPImages_C24_C100_F7_s03_w2.TIF,129,24,105
SIMCEPImages_C24_C100_F7_s04_w2.TIF,104,24,80
SIMCEPImages_C24_C100_F7_s05_w2.TIF,90,24,66
SIMCEPImages_C24_C100_F7_s06_w2.TIF,105,24,81
SIMCEPImages_C24_C100_F7_s07_w2.TIF,102,24,78
SIMCEPImages_C24_C100_F7_s08_w2.TIF,89,24,65
SIMCEPImages_C24_C100_F7_s09_w2.TIF,114,24,90
SIMCEPImages_C24_C100_F7_s10_w2.TIF,118,24,94
SIMCEPImages_C24_C100_F7_s11_w2.TIF,126,24,102
SIMCEPImages_C24_C100_F7_s12_w2.TIF,122,24,98
SIMCEPImages_C24_C100_F7_s13_w2.TIF,105,24,81
SIMCEPImages_C24_C100_F7_s14_w2.TIF,111,24,87
SIMCEPImages_C24_C100_F7_s15_w2.TIF,133,24,109
SIMCEPImages_C24_C100_F7_s16_w2.TIF,120,24,96
SIMCEPImages_C24_C100_F7_s17_w2.TIF,99,24,75
SIMCEPImages_C24_C100_F7_s18_w2.TIF,104,24,80
SIMCEPImages_C24_C100_F7_s19_w2.TIF,110,24,86
SIMCEPImages_C24_C100_F7_s20_w2.TIF,113,24,89
SIMCEPImages_C24_C100_F7_s21_w2.TIF,128,24,104
SIMCEPImages_C24_C100_F7_s22_w2.TIF,113,24,89
SIMCEPImages_C24_C100_F7_s23_w2.TIF,121,24,97
SIMCEPImages_C24_C100_F7_s24_w2.TIF,135,24,111
SIMCEPImages_C24_C100_F7_s25_w2.TIF,120,24,96
SIMCEPImages_D01_C1_F10_s01_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s02_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s03_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s04_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s05_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s06_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s07_w2.TIF,2,1,1
SIMCEPImages_D01_C1_F10_s08_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s09_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s10_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s11_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s12_w2.TIF,2,1,1
SIMCEPImages_D01_C1_F10_s13_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s14_w2.TIF,2,1,1
SIMCEPImages_D01_C1_F10_s15_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s16_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s17_w2.TIF,2,1,1
SIMCEPImages_D01_C1_F10_s18_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s19_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s20_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s21_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s22_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s23_w2.TIF,1,1,0
SIMCEPImages_D01_C1_F10_s24_w2.TIF,2,1,1
SIMCEPImages_D01_C1_F10_s25_w2.TIF,1,1,0
SIMCEPImages_D02_C5_F10_s01_w2.TIF,5,5,0
SIMCEPImages_D02_C5_F10_s02_w2.TIF,7,5,2
SIMCEPImages_D02_C5_F10_s03_w2.TIF,5,5,0
SIMCEPImages_D02_C5_F10_s04_w2.TIF,7,5,2
SIMCEPImages_D02_C5_F10_s05_w2.TIF,5,5,0
SIMCEPImages_D02_C5_F10_s06_w2.TIF,7,5,2
SIMCEPImages_D02_C5_F10_s07_w2.TIF,5,5,0
SIMCEPImages_D02_C5_F10_s08_w2.TIF,5,5,0
SIMCEPImages_D02_C5_F10_s09_w2.TIF,7,5,2
SIMCEPImages_D02_C5_F10_s10_w2.TIF,5,5,0
SIMCEPImages_D02_C5_F10_s11_w2.TIF,7,5,2
SIMCEPImages_D02_C5_F10_s12_w2.TIF,5,5,0
SIMCEPImages_D02_C5_F10_s13_w2.TIF,5,5,0
SIMCEPImages_D02_C5_F10_s14_w2.TIF,5,5,0
SIMCEPImages_D02_C5_F10_s15_w2.TIF,6,5,1
SIMCEPImages_D02_C5_F10_s16_w2.TIF,5,5,0
SIMCEPImages_D02_C5_F10_s17_w2.TIF,6,5,1
SIMCEPImages_D02_C5_F10_s18_w2.TIF,5,5,0
SIMCEPImages_D02_C5_F10_s19_w2.TIF,5,5,0
SIMCEPImages_D02_C5_F10_s20_w2.TIF,5,5,0
SIMCEPImages_D02_C5_F10_s21_w2.TIF,5,5,0
SIMCEPImages_D02_C5_F10_s22_w2.TIF,6,5,1
SIMCEPImages_D02_C5_F10_s23_w2.TIF,9,5,4
SIMCEPImages_D02_C5_F10_s24_w2.TIF,6,5,1
SIMCEPImages_D02_C5_F10_s25_w2.TIF,5,5,0
SIMCEPImages_D03_C10_F10_s01_w2.TIF,14,10,4
SIMCEPImages_D03_C10_F10_s02_w2.TIF,16,10,6
SIMCEPImages_D03_C10_F10_s03_w2.TIF,18,10,8
SIMCEPImages_D03_C10_F10_s04_w2.TIF,11,10,1
SIMCEPImages_D03_C10_F10_s05_w2.TIF,16,10,6
SIMCEPImages_D03_C10_F10_s06_w2.TIF,18,10,8
SIMCEPImages_D03_C10_F10_s07_w2.TIF,15,10,5
SIMCEPImages_D03_C10_F10_s08_w2.TIF,17,10,7
SIMCEPImages_D03_C10_F10_s09_w2.TIF,10,10,0
SIMCEPImages_D03_C10_F10_s10_w2.TIF,10,10,0
SIMCEPImages_D03_C10_F10_s11_w2.TIF,10,10,0
SIMCEPImages_D03_C10_F10_s12_w2.TIF,13,10,3
SIMCEPImages_D03_C10_F10_s13_w2.TIF,14,10,4
SIMCEPImages_D03_C10_F10_s14_w2.TIF,10,10,0
SIMCEPImages_D03_C10_F10_s15_w2.TIF,11,10,1
SIMCEPImages_D03_C10_F10_s16_w2.TIF,10,10,0
SIMCEPImages_D03_C10_F10_s17_w2.TIF,12,10,2
SIMCEPImages_D03_C10_F10_s18_w2.TIF,15,10,5
SIMCEPImages_D03_C10_F10_s19_w2.TIF,9,10,-1
SIMCEPImages_D03_C10_F10_s20_w2.TIF,21,10,11
SIMCEPImages_D03_C10_F10_s21_w2.TIF,15,10,5
SIMCEPImages_D03_C10_F10_s22_w2.TIF,18,10,8
SIMCEPImages_D03_C10_F10_s23_w2.TIF,10,10,0
SIMCEPImages_D03_C10_F10_s24_w2.TIF,11,10,1
SIMCEPImages_D03_C10_F10_s25_w2.TIF,11,10,1
SIMCEPImages_D04_C14_F10_s01_w2.TIF,16,14,2
SIMCEPImages_D04_C14_F10_s02_w2.TIF,15,14,1
SIMCEPImages_D04_C14_F10_s03_w2.TIF,21,14,7
SIMCEPImages_D04_C14_F10_s04_w2.TIF,18,14,4
SIMCEPImages_D04_C14_F10_s05_w2.TIF,16,14,2
SIMCEPImages_D04_C14_F10_s06_w2.TIF,16,14,2
SIMCEPImages_D04_C14_F10_s07_w2.TIF,22,14,8
SIMCEPImages_D04_C14_F10_s08_w2.TIF,17,14,3
SIMCEPImages_D04_C14_F10_s09_w2.TIF,17,14,3
SIMCEPImages_D04_C14_F10_s10_w2.TIF,19,14,5
SIMCEPImages_D04_C14_F10_s11_w2.TIF,20,14,6
SIMCEPImages_D04_C14_F10_s12_w2.TIF,18,14,4
